smiles,u0
CC1NC1C(O)C1CO1,-440.231677
CC1OC1C(O)C1CC1,-424.18829
CC1OC1C(O)C1CN1,-440.230013
CC1OC1C(O)C1CO1,-460.114267
CN1CC1C(O)C1CC1,-404.29345
CN1CC1C(O)C1CN1,-420.335232
CN1CC1C(O)C1CO1,-440.218802
OC(C1CC1)C1CC1O,-424.187875
OC(C1CN1)C1CC1O,-440.227387
OC(C1CO1)C1CC1O,-460.112212
CC(C1CC1)C1CCC1,-352.3382
CC(C1CC1)C1CCO1,-388.262053
CC(C1CC1)C1COC1,-388.256359
CC(C1CCO1)N1CC1,-404.297166
CC(C1CO1)C1CCC1,-388.261604
CC(C1CO1)C1CCO1,-424.184089
CC(C1CO1)C1COC1,-424.17768
CC(C1COC1)N1CC1,-404.291866
OC(C1CC1)C1CCC1,-388.264198
OC(C1CC1)C1CCO1,-424.18629
OC(C1CC1)C1COC1,-424.181546
OC(C1CN1)C1CCC1,-404.303423
OC(C1CN1)C1CCO1,-440.22593
OC(C1CN1)C1COC1,-440.223055
OC(C1CO1)C1CCC1,-424.189524
OC(C1CO1)C1CCO1,-460.112815
OC(C1CO1)C1COC1,-460.106493
CC(=O)C(O)C1CC1O,-460.162993
CC(C1CC1C)C(C)=O,-388.307911
CC(C1CC1C)C(N)=O,-404.379925
CC(C1CC1[NH3+])C([O-])=O,-440.309191
CC(C1CC1O)C(C)=O,-424.23095
CC(C1CC1O)C(N)=O,-440.303434
CC(C1CN1C)C(C)=O,-404.334038
CC(C1CN1C)C(N)=O,-420.410471
CC(C1NC1C)C(C)=O,-404.353613
CC(C1NC1C)C(N)=O,-420.428304
CC(C1[NH2+]C1C)C([O-])=O,-440.30738
CC(C1OC1C)C(C)=O,-424.236819
CC(C1OC1C)C(N)=O,-440.311232
CC(N1CC1C)C(C)=O,-404.342844
CC(N1CC1C)C(N)=O,-420.418705
CC1CC1C([NH3+])C([O-])=O,-440.306916
CC1CC1C(O)C(C)=O,-424.237387
CC1CC1C(O)C(N)=O,-440.310011
CC1CC1N(C)C(C)=O,-404.36814
CC1CC1N(C)C(N)=O,-420.43008
CC1NC1C([NH3+])C([O-])=O,-456.349564
CC1NC1C(O)C(C)=O,-440.281811
CC1NC1C(O)C(N)=O,-456.357847
CC1OC1C([NH3+])C([O-])=O,-476.230338
CC1OC1C(O)C(C)=O,-460.16492
CC1OC1C(O)C(N)=O,-476.240215
CN(C1CC1O)C(C)=O,-440.290434
CN(C1CC1O)C(N)=O,-456.347608
CN1CC1C([NH3+])C([O-])=O,-456.337856
CN1CC1C(O)C(C)=O,-440.267829
CN1CC1C(O)C(N)=O,-456.340195
NC(=O)C(O)C1CC1O,-476.235515
[NH3+]C(C1CC1O)C([O-])=O,-476.233515
[NH3+]C1CC1C(O)C([O-])=O,-476.239872
CC(=O)C(O)C1CCC1,-424.237492
CC(=O)C(O)C1CCO1,-460.161052
CC(=O)C(O)C1COC1,-460.15477
CC(C1CCC1)C(C)=O,-388.3091
CC(C1CCC1)C(N)=O,-404.381859
CC(C1CC[NH2+]1)C([O-])=O,-440.310822
CC(C1CCO1)C(C)=O,-424.232703
CC(C1CCO1)C(N)=O,-440.304986
CC(C1C[NH2+]C1)C([O-])=O,-440.331075
CC(C1COC1)C(C)=O,-424.226992
CC(C1COC1)C(N)=O,-440.299397
CC([NH+]1CCC1)C([O-])=O,-440.30147
CC(=O)N(C)C1CCC1,-404.369985
CN(C1CCC1)C(=O)N,-420.433292
CC(=O)N(C)C1COC1,-440.286748
CN(C1COC1)C(=O)N,-456.34696
NC(=O)C(O)C1CCC1,-440.310289
NC(=O)C(O)C1CCO1,-476.237801
NC(=O)C(O)C1COC1,-476.227293
[NH3+]C(C1CCC1)C([O-])=O,-440.307942
NC(C1CC[NH2+]1)C([O-])=O,-456.355452
[NH3+]C(C1CCO1)C([O-])=O,-476.233783
[NH3+]C(C1COC1)C([O-])=O,-476.223443
OC(C1CC[NH2+]1)C([O-])=O,-476.228822
OC(C1C[NH2+]C1)C([O-])=O,-476.176938
CC(N=C(N)C#C)C#N,-396.906743
CC(N=C(N)C#N)C#C,-396.901231
CC(N=C(N)C#N)C#N,-413.007729
CC([NH+]=C(C)N)C([O-])=O,-456.402162
CC([NH+]=C(N)N)C([O-])=O,-472.459299
CC(N=C(N)C=O)C#C,-417.989843
CC(N=C(N)C=O)C#N,-434.093123
CC(C=O)(C#C)C1CC1,-385.845602
CC(C=O)(C#C)C1CN1,-401.89076
CC(C=O)(C#C)C1CO1,-421.76849
CC(C=O)(C#C)N1CC1,-401.88428
CC(C=O)(C#N)C1CC1,-401.955067
CC(C=O)(C#N)C1CN1,-417.997191
CC(C=O)(C#N)C1CO1,-437.876879
CC(C=O)(C#N)N1CC1,-417.98474
OC(C=O)(C#C)C1CC1,-421.773076
OC(C=O)(C#C)C1CN1,-437.813819
OC(C=O)(C#C)C1CO1,-457.696906
OC(C=O)(C#N)C1CC1,-437.882391
OC(C=O)(C#N)C1CN1,-453.922864
OC(C=O)(C#N)C1CO1,-473.801385
CC(C=O)(C=O)C1CC1,-423.028252
CC(C=O)(C=O)C1CN1,-439.064898
CC(C=O)(C=O)C1CO1,-458.948911
CC(C=O)(C=O)N1CC1,-439.061454
C1CC1C(C=O)(C=O)O,-458.956131
OC(C=O)(C=O)C1CN1,-475.002244
OC(C=O)(C=O)C1CO1,-494.881145
CC(C)(C)N=C(C=O)N,-420.431819
CC1(CC1)N=C(C=O)N,-419.212393
C1CC(C1)N=C(C=O)N,-419.213506
C1C(CO1)N=C(C=O)N,-455.129901
C1CC1CN=C(C=O)N,-419.205551
NC(C=O)=NCC1CN1,-435.246723
NC(C=O)=NCC1CO1,-455.134037
C#CCCN=C(C=O)N,-417.987386
C(CN=C(C=O)N)C#N,-434.095339
C(CN=C(C=O)N)C=O,-455.152963
CC(=O)C#CC(O)C=O,-457.749481
CC(C=O)C#CC(C)=O,-421.827633
CC(C=O)C#CC(N)=O,-437.898047
NC(=O)C#CC(O)C=O,-473.821186
CC(C=O)C#CC1CC1,-385.862321
CC(C=O)C#CC1CN1,-401.900622
CC(C=O)C#CC1CO1,-421.779104
OC(C=O)C#CC1CC1,-421.78588
OC(C=O)C#CC1CN1,-437.823871
OC(C=O)C#CC1CO1,-457.701964
CC(C=O)C#CCC#C,-384.635211
CC(C=O)C#CCC#N,-400.741679
OC(C=O)C#CCC#C,-420.558232
OC(C=O)C#CCC#N,-436.664127
CC(C=O)C#CCC=O,-421.816841
OC(C=O)C#CCC=O,-457.739954
CC(C=O)C(=O)C(N)=N,-455.179832
CC(=O)C(=N)N(C)C=N,-435.284983
CN(C=N)C(=N)C(=O)N,-451.35887
CN(C=[NH2+])C(=N)C([O-])=O,-471.210465
CC(=O)C(=O)N(C)C=N,-455.189101
CN(C=N)C(=O)C(=N)N,-451.360647
CN(C=N)C(=O)C(=O)N,-471.265589
CC(=O)C(=N)N(C)C=O,-455.183509
CN(C=O)C(=N)C(=O)N,-471.257328
CC(=O)C(=O)N(C)C=O,-475.085827
CN(C=O)C(=O)C(=N)N,-471.258163
CN(C=O)C(=O)C(=O)N,-491.162568
NC(=N)C(=O)C(O)C=O,-491.10522
CC(C=O)C(=O)C1CC1,-423.047252
CC(C=O)C(=O)C1CN1,-439.08445
CC(C=O)C(=O)C1CO1,-458.959183
CC(C=O)C(=O)N1CC1,-439.091919
CN(C=N)C(=O)C1CC1,-419.230895
CN(C=N)C(=O)C1CN1,-435.271024
CN(C=N)C(=O)C1CO1,-455.142808
CN(C=N)C(=O)N1CC1,-435.275139
CN(C=O)C(=N)C1CC1,-419.221905
CN(C=O)C(=N)C1CN1,-435.260217
CN(C=O)C(=N)C1CO1,-455.14337
CN(C=O)C(=N)N1CC1,-435.265286
CN(C=O)C(=O)C1CC1,-439.128739
CN(C=O)C(=O)C1CN1,-455.168276
CN(C=O)C(=O)C1CO1,-475.039999
CN(C=O)C(=O)N1CC1,-455.17315
OC(C=O)C(=O)C1CC1,-458.9696
OC(C=O)C(=O)C1CN1,-475.007389
OC(C=O)C(=O)C1CO1,-494.883784
OC(C=O)C(=O)N1CC1,-475.015785
CC(C=O)C(=O)CC#C,-421.819633
CC(C=O)C(=O)CC#N,-437.926379
CN(C=N)C(=O)CC#C,-418.002013
CN(C=N)C(=O)CC#N,-434.108157
CN(C=O)C(=N)CC#C,-417.999902
CN(C=O)C(=N)CC#N,-434.104421
CN(C=O)C(=O)CC#C,-437.89933
CN(C=O)C(=O)CC#N,-454.00456
OC(C=O)C(=O)CC#C,-457.740735
OC(C=O)C(=O)CC#N,-473.851909
CC(C=O)C(=N)NC=O,-455.19005
CC(C=O)C(=O)CC=O,-458.999646
CC(C=O)C(=O)NC=N,-455.184359
CC(C=O)C(=O)NC=O,-475.08375
CC(C=O)C(=O)OC=N,-475.061457
CN(C=N)C(=O)CC=O,-455.182291
CN(C=N)C(=O)NC=N,-451.372987
CN(C=N)C(=O)NC=O,-471.258764
CN(C=N)C(=O)OC=N,-471.246177
CN(C=O)C(=N)CC=O,-455.175698
CN(C=O)C(=N)NC=O,-471.25669
CN(C=O)C(=O)CC=O,-475.079257
CN(C=O)C(=O)NC=N,-471.256664
CN(C=O)C(=O)NC=O,-491.156194
CN(C=O)C(=O)OC=N,-491.143581
OC(C=O)C(=N)NC=O,-491.119221
OC(C=O)C(=O)CC=O,-494.917883
OC(C=O)C(=O)NC=N,-491.123993
OC(C=O)C(=O)NC=O,-511.011907
OC(C=O)C(=O)OC=N,-510.985841
CC(C=O)C(C#C)C#C,-384.624982
CC(C=O)C(C#C)C#N,-400.729476
CN(C=[NH2+])[C-](C#N)C#N,-412.978993
CN(C=O)C(C#C)C#C,-400.688011
CN(C=O)C(C#C)C#N,-416.791609
CN(C=O)C(C#N)C#N,-432.891607
OC(C=O)C(C#C)C#C,-420.551118
OC(C=O)C(C#C)C#N,-436.656592
CC(C)(C#C)C(O)C=O,-423.000913
CC(C)(C#N)C(O)C=O,-439.108518
CC(C=O)C(C)(C)C#C,-387.072052
CC(C=O)C(C)(C)C#N,-403.180187
CC(C=O)C(C)(O)C#C,-423.000408
CC(C=O)C(C)(O)C#N,-439.105962
CC(O)(C#C)C(O)C=O,-458.929484
CC(O)(C#N)C(O)C=O,-475.034123
CC(C)(C#C)N(C)C=O,-403.135217
CC(C)(C#N)N(C)C=O,-419.241723
CC(C)(C=O)C(O)C=O,-460.18186
CC(C=O)C(C)(C)C=O,-424.251039
CC(C=O)C(C)(O)C=O,-460.179178
CC(O)(C=O)C(O)C=O,-496.114014
CC(C)(C=O)N(C)C=O,-440.316306
CC(=O)C(O)C(O)C=O,-496.125208
CC(C(O)C=O)C(C)=O,-460.193415
CC(C(O)C=O)C(N)=O,-476.267235
CC(C=O)C(C)C(C)=O,-424.267982
CC(C=O)C(C)C(N)=O,-440.339683
CC(C=O)C(O)C(C)=O,-460.194102
CC(C=O)C(O)C(N)=O,-476.266603
CC(C=O)N(C)C(C)=O,-440.327037
CC(C=O)N(C)C(N)=O,-456.390007
CC(N(C)C=[NH2+])C([O-])=O,-456.379665
CC(N(C)C=O)C(C)=O,-440.331515
CC(N(C)C=O)C(N)=O,-456.405071
NC(=O)C(O)C(O)C=O,-512.201583
CC(C(O)C=O)C1CC1,-424.221444
CC(C(O)C=O)C1CN1,-440.260013
CC(C(O)C=O)C1CO1,-460.141681
CC(C(O)C=O)N1CC1,-440.257161
CC(C1CC1)N(C)C=O,-404.362913
CC(C1CN1)N(C)C=O,-420.401085
CC(C1CO1)N(C)C=O,-440.283965
CC(C=O)C(C)C1CC1,-388.293375
CC(C=O)C(C)C1CO1,-424.216167
CC(C=O)C(C)N1CC1,-404.331329
CC(C=O)C(O)C1CC1,-424.218635
CC(C=O)C(O)C1CN1,-440.25772
CC(C=O)C(O)C1CO1,-460.144251
OC(C=O)C(O)C1CC1,-460.152593
OC(C=O)C(O)C1CN1,-476.191356
OC(C=O)C(O)C1CO1,-496.073868
CC(C=O)C(C=O)C#C,-421.805953
CC(C=O)C(C=O)C#N,-437.909377
CN(C=O)C(C=O)C#C,-437.867229
CN(C=O)C(C=O)C#N,-453.971922
OC(C=O)C(C=O)C#C,-457.734669
CC(C=O)C(C=O)C=O,-458.983659
CC(C=O)N(C=N)C=O,-455.179318
CC(C=O)N(C=O)C=O,-475.063025
OC(C=O)C(C=O)C=O,-494.914116
CC(C=O)C1(C)CC1C,-388.296428
CC(C=O)C1(C)CC1O,-424.22349
CC(C=O)C1(C)CN1C,-404.330943
CC(C=O)C1(C)NC1C,-404.344733
CC(C=O)C1(C)OC1C,-424.229652
CC(C=O)C1(O)CC1C,-424.223861
CC(C=O)C1(O)CC1O,-460.149113
CC1(CC1O)C(O)C=O,-460.15065
CC1CC1(C)C(O)C=O,-424.227602
CC1CC1(C)N(C)C=O,-404.367127
CC1CC1(O)C(O)C=O,-460.155612
CC1NC1(C)C(O)C=O,-440.273214
CC1OC1(C)C(O)C=O,-460.15677
CN(C=O)C1(C)CC1O,-440.288438
CN1CC1(C)C(O)C=O,-440.262698
OC(C=O)C1(O)CC1O,-496.075803
CC(C=O)C1(C)CCC1,-388.296477
CC(C=O)C1(C)CCO1,-424.226371
CC(C=O)C1(C)COC1,-424.214903
CC(C=O)C1(O)CCC1,-424.226921
CC(C=O)C1(O)COC1,-460.145004
CC1(CCC1)C(O)C=O,-424.227598
CC1(CCO1)C(O)C=O,-460.155401
CC1(COC1)C(O)C=O,-460.145845
CC1(CCC1)N(C)C=O,-404.365972
CC1(COC1)N(C)C=O,-440.282154
OC(C=O)C1(O)CCC1,-460.158266
OC(C=O)C1(O)COC1,-496.073882
CC(C=O)C1(CC1)C#C,-385.855446
CC(C=O)C1(CC1)C#N,-401.962464
CC(C=O)C1(CN1)C#C,-401.888954
CC(C=O)C1(CN1)C#N,-417.999163
CC(C=O)C1(CO1)C#C,-421.773707
CC(C=O)C1(CO1)C#N,-437.877855
CN(C=O)C1(CC1)C#C,-401.920468
CN(C=O)C1(CC1)C#N,-418.025974
OC(C=O)C1(CC1)C#C,-421.785855
OC(C=O)C1(CC1)C#N,-437.892236
OC(C=O)C1(CN1)C#C,-437.824968
OC(C=O)C1(CN1)C#N,-453.929642
OC(C=O)C1(CO1)C#C,-457.702094
OC(C=O)C1(CO1)C#N,-473.804669
CC(C=O)C1(CC1)C=O,-423.038742
CC(C=O)C1(CN1)C=O,-439.077418
CC(C=O)C1(CO1)C=O,-458.95645
CN(C=O)C1(CC1)C=O,-439.103314
OC(C=O)C1(CC1)C=O,-458.9692
OC(C=O)C1(CN1)C=O,-475.002464
OC(C=O)C1(CO1)C=O,-494.8829
CC(C=O)C12CC(C1)C2,-387.054735
CC(C=O)C12CC(C1)O2,-422.969171
CC(C=O)C12CN(C1)C2,-403.077405
CN(C=O)C12CC(C1)C2,-403.125541
CN(C=O)C12CN(C1)C2,-419.149353
OC(C=O)C12CC(C1)C2,-422.982447
OC(C=O)C12CC(C1)O2,-458.895474
OC(C=O)C12CN(C1)C2,-439.004644
CC(C=O)C12CC1CC2,-387.073261
CC(C=O)C12CC1CO2,-422.990428
CC(C=O)C12CC1OC2,-422.98544
CC(C=O)C12CCC1N2,-403.117929
CC(C=O)C12CCC1O2,-422.999197
CC(C=O)C12CN1CC2,-403.114272
CN(C=O)C12CC1CC2,-403.143877
CN(C=O)C12CC1OC2,-439.055115
OC(C=O)C12CC1CC2,-423.004783
OC(C=O)C12CC1CO2,-458.91968
OC(C=O)C12CC1OC2,-458.916187
OC(C=O)C12CCC1N2,-439.045282
OC(C=O)C12CCC1O2,-458.927259
OC(C=O)C12CN1CC2,-439.039973
CC(C=O)C1=CCCC1,-387.120587
CC(C=O)C1=CCOC1,-423.036193
CC(C=O)C1=NCCO1,-439.114881
CN(C=O)C1=CCCC1,-403.194956
CN(C=O)C1=CCOC1,-439.109862
CN(C=O)C1=NCCN1,-435.307444
CN(C=O)C1=NCCO1,-455.190783
OC(C=O)C1=CCCC1,-423.050124
OC(C=O)C1=CCOC1,-458.965187
OC(C=O)C1=NCCN1,-455.162955
OC(C=O)C1=NCCO1,-475.037979
CC(C=O)C1C(C)C1C,-388.295447
CC(C=O)C1C(C)C1O,-424.224918
CC(C=O)C1C(C)N1C,-404.326848
CC(C=O)C1C(O)C1O,-460.140856
CC(C=O)N1C(C)C1C,-404.331662
CC1C(C(O)C=O)N1C,-440.254456
CC1C(C)C1C(O)C=O,-424.2233
CC1C(C)C1N(C)C=O,-404.361853
CC1C(O)C1C(O)C=O,-460.148776
CC1C(O)C1N(C)C=O,-440.283741
CN(C=O)C1C(O)C1O,-476.207335
OC(C=O)C1C(O)C1O,-496.069766
CC(C=O)C1C2CC1C2,-387.04801
CC(C=O)C1C2CC1O2,-422.958848
CC(C=O)C1C2CN1C2,-403.071824
CC(C=O)N1C2CC1C2,-403.076226
CN(C=O)C1C2CC1C2,-403.118177
CN(C=O)C1C2CC1O2,-439.027833
OC(C=O)C1C2CC1C2,-422.97578
OC(C=O)C1C2CC1O2,-458.885779
OC(C=O)C1C2CN1C2,-438.999891
CC(C=O)C1C2CCC12,-387.070656
CC(C=O)C1C2CCN12,-403.107158
CC(C=O)C1C2COC12,-422.987145
CC(C=O)N1C2CCC12,-403.108018
CN(C=O)C1C2CCC12,-403.139681
CN(C=O)C1C2COC12,-439.052939
OC(C=O)C1C2CCC12,-422.99804
OC(C=O)C1C2CCN12,-439.033155
OC(C=O)C1C2COC12,-458.913401
CC(C=O)C1CC(=N)O1,-439.096303
CC(C=O)C1CC(=O)C1,-423.046949
CC(C=O)C1CC(=O)N1,-439.117403
CC(C=O)C1CC(=O)O1,-459.001263
CC(C=O)N1CC(=O)C1,-439.079225
CN(C=O)C1CC(=O)C1,-439.108969
OC(C=O)C1CC(=N)O1,-475.024504
OC(C=O)C1CC(=O)C1,-458.976848
OC(C=O)C1CC(=O)N1,-475.045994
OC(C=O)C1CC(=O)O1,-494.929178
CC(C=O)C1CC(C)C1,-388.30133
CC(C=O)C1CC(C)O1,-424.228852
CC(C=O)C1CC(O)C1,-424.225863
CC(C=O)N1CC(C)C1,-404.337042
CC(C=O)N1CC(O)C1,-440.260285
CC1CC(C1)C(O)C=O,-424.227807
CC1CC(C1)N(C)C=O,-404.364327
CC1CC(O1)C(O)C=O,-460.156853
CN(C=O)C1CC(O)C1,-440.291385
CN1CC(C1)N(C)C=O,-420.398336
CN1CC(C1)C(O)C=O,-440.261831
OC(C=O)C1CC(O)C1,-460.149703
CC(C=O)C1CC1(C)C,-388.300136
CC(C=O)C1CC1(C)O,-424.224734
CC(C=O)C1NC1(C)C,-404.344858
CC(C=O)C1OC1(C)C,-424.229592
CC(C=O)N1CC1(C)C,-404.337802
CC1(C)CC1C(O)C=O,-424.228816
CC1(C)NC1C(O)C=O,-440.273952
CC1(C)OC1C(O)C=O,-460.157868
CC1(O)CC1C(O)C=O,-460.152612
CN(C=O)C1CC1(C)C,-404.367768
CN(C=O)C1CC1(C)O,-440.291725
CC(C=O)C1CC1C#C,-385.854791
CC(C=O)C1CC1C#N,-401.964108
CC(C=O)C1NC1C#C,-401.895845
CC(C=O)C1NC1C#N,-418.000931
CC(C=O)C1OC1C#C,-421.774765
CC(C=O)C1OC1C#N,-437.877317
CC(C=O)N1CC1C#C,-401.889215
CC(C=O)N1CC1C#N,-417.993848
CN(C=O)C1CC1C#C,-401.921064
CN(C=O)C1CC1C#N,-418.027212
OC(C=O)C1CC1C#C,-421.783787
OC(C=O)C1CC1C#N,-437.890446
OC(C=O)C1NC1C#C,-437.816402
OC(C=O)C1NC1C#N,-453.922559
OC(C=O)C1OC1C#C,-457.697873
OC(C=O)C1OC1C#N,-473.80152
CC(C=O)C1CC1C=O,-423.033378
CC(C=O)C1CN1C=O,-439.080887
CC(C=O)C1NC1C=O,-439.072578
CC(C=O)C1OC1C=O,-458.955358
CC(C=O)N1CC1C=O,-439.069073
CN(C=O)C1CC1C=O,-439.100574
OC(C=O)C1CC1C=O,-458.96243
OC(C=O)C1CN1C=O,-475.011872
OC(C=O)C1NC1C=O,-475.000009
OC(C=O)C1OC1C=O,-494.876357
CC(C=O)C1CC2CC12,-387.071401
CC(C=O)C1CC2CN12,-403.108916
CC(C=O)C1CC2NC12,-403.112063
CC(C=O)C1CC2OC12,-422.995425
CC(C=O)C1CN2CC12,-403.107888
CC(C=O)C1OC2CC12,-422.988875
CC(C=O)N1CC2CC12,-403.105279
CN(C=O)C1CC2CC12,-403.139223
CN(C=O)C1CC2NC12,-419.175644
CN(C=O)C1CC2OC12,-439.06005
CN(C=O)C1CN2CC12,-419.175133
OC(C=O)C1CC2CC12,-422.999721
OC(C=O)C1CC2CN12,-439.036456
OC(C=O)C1CC2NC12,-439.039122
OC(C=O)C1CC2OC12,-458.922495
OC(C=O)C1CN2CC12,-439.035665
OC(C=O)C1OC2CC12,-458.916299
CC(C=O)C1CC=CC1,-387.116252
CC(C=O)C1CN=CO1,-439.108269
CN(C=O)C1CC=CC1,-403.180948
OC(C=O)C1CC=CC1,-423.045125
OC(C=O)C1CN=CO1,-475.037791
CC(C=O)C1CCC1=O,-423.048115
CC(C=O)C1CNC1=O,-439.117966
CC(C=O)C1COC1=N,-439.093488
CC(C=O)C1COC1=O,-458.997347
CC(C=O)C1NCC1=O,-439.085634
CC(C=O)C1OCC1=O,-458.962879
CC(C=O)N1CCC1=O,-439.116451
CN(C=O)C1CCC1=O,-439.113579
CN(C=O)C1CNC1=O,-455.180007
CN(C=O)C1COC1=N,-455.154412
CN(C=O)C1COC1=O,-475.05818
OC(C=O)C1CCC1=O,-458.975836
OC(C=O)C1CNC1=O,-475.046308
OC(C=O)C1COC1=N,-475.021959
OC(C=O)C1COC1=O,-494.925107
OC(C=O)C1NCC1=O,-475.012319
OC(C=O)C1OCC1=O,-494.892737
CC(C=O)C1CCC1C,-388.298129
CC(C=O)C1CCC1O,-424.224815
CC(C=O)C1COC1C,-424.220402
CC(C=O)C1OCC1C,-424.221077
CC(C=O)C1OCC1O,-460.146113
CC1CCC1C(O)C=O,-424.226374
CC1CCC1N(C)C=O,-404.364265
CC1COC1C(O)C=O,-460.150065
CC1OCC1C(O)C=O,-460.148982
CC1OCC1N(C)C=O,-440.286394
CN(C=O)C1CCC1O,-440.290141
OC(C=O)C1CCC1O,-460.158388
OC(C=O)C1OCC1O,-496.079986
CC(C=O)C1CCC=C1,-387.116239
CC(C=O)C1COC=N1,-439.107822
CC(C=O)C1OCC=C1,-423.037619
CN(C=O)C1CCC=C1,-403.183549
OC(C=O)C1CCC=C1,-423.044948
OC(C=O)C1COC=N1,-475.038189
OC(C=O)C1OCC=C1,-458.966591
CC(C=O)C1CCCC1,-388.32343
CC(C=O)C1CCCO1,-424.247824
CC(C=O)C1CCOC1,-424.241522
CC(C=O)C1COCO1,-460.168975
CC(C=O)C1OCCO1,-460.172241
CN(C=O)C1CCCC1,-404.387748
CN(C=O)C1CCOC1,-440.306738
OC(C=O)C1CCCC1,-424.253567
OC(C=O)C1CCCO1,-460.177239
OC(C=O)C1CCOC1,-460.170022
OC(C=O)C1COCO1,-496.099257
OC(C=O)C1OCCO1,-496.099656
CC(C=O)N=C(N)C#N,-434.088914
CC(C=O)N=C(N)C=O,-455.168244
CC(C=O)N=C1CCO1,-439.089419
CN(C=NC1CC1)C=O,-419.223899
CN(C=NCC#C)C=O,-417.998572
CN(C=NCC#N)C=O,-434.105324
CC(C=O)N=CNC=O,-455.181141
CC(C=O)N=COC=O,-475.04717
CN(C=NCC=O)C=O,-455.177129
CC(N=C1CCO1)C#C,-401.904912
CC(N=C1CCO1)C#N,-418.014106
CC(N=CNC=O)C#C,-418.003246
CC(N=CNC=O)C#N,-434.109927
CC(N=COC=O)C#C,-437.870033
CC(N=COC=O)C#N,-453.975911
CC(CC#C)(C#C)C#C,-347.44767
CC(CC#C)(C#C)C#N,-363.554175
CC(CC#C)(C#N)C#N,-379.657196
CC(CC#N)(C#C)C#C,-363.554936
CC(CC#N)(C#C)C#N,-379.658823
CC(CC#N)(C#N)C#N,-395.759801
NC(CC#C)(C#C)C#N,-379.593345
C#CCC(C#N)(C#N)N,-395.695993
C#CC(CC#N)(C#C)N,-379.595367
NC(CC#N)(C#C)C#N,-395.698317
C(C#N)C(C#N)(C#N)N,-411.798864
C#CCC(C#C)(C#C)O,-383.36644
OC(CC#C)(C#C)C#N,-399.470832
C#CCC(C#N)(C#N)O,-415.575089
C#CC(CC#N)(C#C)O,-399.47347
OC(CC#N)(C#C)C#N,-415.577899
C(C#N)C(C#N)(C#N)O,-431.673117
CC(CC#C)(C=O)C#C,-384.627975
CC(CC#C)(C=O)C#N,-400.736273
CC(CC#N)(C=O)C#C,-400.737593
CC(CC#N)(C=O)C#N,-416.841349
OC(CC#C)(C=O)C#C,-420.55169
OC(CC#C)(C=O)C#N,-436.657647
OC(CC#N)(C=O)C#C,-436.658574
OC(CC#N)(C=O)C#N,-452.761177
CC(CC#C)(C=O)C=O,-421.810481
CC(CC#N)(C=O)C=O,-437.916812
C#CCC(C=O)(C=O)O,-457.737267
C(C#N)C(C=O)(C=O)O,-473.842915
C#CCN=C(CC#N)N,-396.911384
C(C#N)C(=NCC#N)N,-413.018234
CC(CC#C)C#CC#C,-347.472758
CC(CC#C)C#CC#N,-363.573084
CC(CC#N)C#CC#C,-363.580055
CC(CC#N)C#CC#N,-379.678901
NC(CC#N)C#CC#C,-379.621093
NC(CC#N)C#CC#N,-395.71934
OC(CC#C)C#CC#C,-383.392296
OC(CC#C)C#CC#N,-399.490963
OC(CC#N)C#CC#C,-399.499227
OC(CC#N)C#CC#N,-415.596187
CC(CC#C)C#CC=O,-384.638605
CC(CC#N)C#CC=O,-400.745348
OC(CC#C)C#CC=O,-420.557501
OC(CC#N)C#CC=O,-436.663623
CC(CC#C)C(=O)C#C,-384.638874
CC(CC#C)C(=O)C#N,-400.738782
CC(CC#N)C(=O)C#C,-400.747072
CC(CC#N)C(=O)C#N,-416.84519
CN(CC#C)C(=N)C#N,-396.897834
CN(CC#C)C(=O)C#C,-400.696613
CN(CC#C)C(=O)C#N,-416.798443
CN(CC#N)C(=N)C#N,-413.003185
CN(CC#N)C(=O)C#C,-416.802501
CN(CC#N)C(=O)C#N,-432.902238
OC(CC#C)C(=O)C#C,-420.563804
OC(CC#C)C(=O)C#N,-436.660646
OC(CC#N)C(=O)C#C,-436.670932
OC(CC#N)C(=O)C#N,-452.765906
CC(CC#C)C(=O)C=O,-421.814034
CC(CC#N)C(=O)C=O,-437.921616
CN(CC#C)C(=N)C=O,-417.966665
CN(CC#C)C(=O)C=O,-437.871165
CN(CC#N)C(=N)C=O,-434.073312
CN(CC#N)C(=O)C=O,-453.976444
OC(CC#C)C(=O)C=O,-457.73674
OC(CC#N)C(=O)C=O,-473.843357
CC(C)(C)C(O)CC#C,-388.263742
CC(C)(C)C(O)CC#N,-404.372266
CC(C)(O)C(O)CC#C,-424.201646
CC(C)(O)C(O)CC#N,-440.303478
CC(CC#C)C(C)(C)C,-352.335723
CC(CC#C)C(C)(C)O,-388.266764
CC(CC#N)C(C)(C)C,-368.445236
CC(CC#N)C(C)(C)O,-404.37823
CC(C)(C)N(C)CC#N,-384.472393
CC(C#C)C(O)CC#C,-385.818391
CC(C#C)C(O)CC#N,-401.926006
CC(C#C)N(C)CC#N,-382.02833
CC(C#N)C(N)CC#N,-398.154776
CC(C#N)C(O)CC#C,-401.926471
CC(C#N)C(O)CC#N,-418.032542
CC(C#N)N(C)CC#C,-382.028568
CC(C#N)N(C)CC#N,-398.134472
CC(CC#C)C(C)C#C,-349.896702
CC(CC#C)C(C)C#N,-366.005196
CC(CC#C)C(N)C#N,-382.04842
CC(CC#C)C(O)C#C,-385.820299
CC(CC#C)C(O)C#N,-401.926107
