smiles,g298
CC1(O)C(O)C1(O)C#N,-475.037262
CC1C(C)(C)C1(C)C#C,-351.159955
CC1C(C)(C)C1(C)C#N,-367.26959
CC1C(C)(C)C1(N)C#N,-383.316401
CC1C(C)(C)C1(O)C#C,-387.08553
CC1C(C)(C)C1(O)C#N,-403.192638
CC1C(C)(N)C1(N)C#N,-399.35889
CC1C(C)(N)C1(O)C#N,-419.240994
CC1C(C)(O)C1(C)C#C,-387.08787
CC1C(C)(O)C1(C)C#N,-403.19687
CC1C(C)(O)C1(N)C#N,-419.244963
CC1C(C)(O)C1(O)C#C,-423.013227
CC1C(C)(O)C1(O)C#N,-439.119293
CN1C(C)(C)C1(C)C#C,-367.192913
CN1C(C)(C)C1(C)C#N,-383.301367
CC1(C)C(O)C1(C)C=O,-424.26565
CC1(C)C(O)C1(O)C=O,-460.191082
CC1(O)C(O)C1(C)C=O,-460.196306
CC1(O)C(O)C1(O)C=O,-496.120081
CC1C(C)(C)C1(C)C=O,-388.340873
CC1C(C)(C)C1(O)C=O,-424.271598
CC1C(C)(O)C1(C)C=O,-424.268437
CC1C(C)(O)C1(O)C=O,-460.199828
CN1C(C)(C)C1(C)C=O,-404.375149
CC1(C)C(O)C11CCC1,-388.303952
CC1(C)C(O)C11CCO1,-424.22543
CC1(C)C(O)C11COC1,-424.220464
CC1(O)C(O)C11CCC1,-424.228204
CC1(O)C(O)C11CCO1,-460.144449
CC1(O)C(O)C11COC1,-460.144133
CC1C(C)(C)C11CCC1,-352.380347
CC1C(C)(C)C11CCO1,-388.302955
CC1C(C)(C)C11COC1,-388.297545
CC1C(C)(O)C11CCC1,-388.30709
CC1C(C)(O)C11CCO1,-424.229291
CC1C(C)(O)C11COC1,-424.224074
CC1(C2(N1C)COC2)C,-404.335016
CC1(CC(C1O)(C)C)C,-389.531569
CC1(C)CC(C)(O)C1O,-425.464769
CC1(C(C(O1)(C)C)O)C,-425.466981
CC1(O)CC(C)(O)C1O,-461.38625
CC1C(CC1(C)C)(C)C,-353.603694
CC1C(C)(C)CC1(C)O,-389.533223
CC1C(OC1(C)C)(C)C,-389.54056
CC1C(C)(O)CC1(C)O,-425.464046
CC1=CC(=O)C(=O)C1O,-457.836129
CC1C(C)=CC(=O)C1=O,-421.915297
CC1C(N)=CC(=O)C1=O,-437.978044
CN1C(C)=CC(=O)C1=N,-418.093683
CC1=CC(=O)C(=O)N1C,-437.983206
NC1=CC(=O)C(=O)C1O,-473.899902
CC1=CC2CC2(C)C1O,-387.130735
CC1=CC2CC2(O)C1O,-423.051702
CC1=CC2NC2(C)C1O,-403.174468
CC1=CC2OC2(C)C1O,-423.058296
CC1C(C)=CC2CC12C,-351.205257
CC1C(C)=CC2CC12O,-387.127862
CC1C(C)=CC2NC12C,-367.246863
CC1C(C)=CC2OC12C,-387.133049
NC1=NC2CC2(O)C1O,-455.166316
CC1(O)CN=C(N)C1O,-456.394456
CC1=CCC(C)(C)C1O,-388.351471
CC1=CCC(C)(O)C1O,-424.284042
CC1C(C)=CCC1(C)C,-352.423067
CC1C(C)=CCC1(C)O,-388.351909
CC1=CCC2(CC2)C1O,-387.129948
CC1=CCC2(CN2)C1O,-403.173766
CC1=CCC2(CO2)C1O,-423.056224
CC1C(C)=CCC11CC1,-351.201124
CC1C(C)=CCC11CO1,-387.127958
NC1=NCC2(CO2)C1O,-455.171461
CC1C(C#C)C(=O)N1C,-401.97758
CC1C(C#N)C(=O)N1C,-418.083633
CC1C(C)C(=O)C1C#C,-385.906051
CC1C(C)C(=O)C1C#N,-402.012478
CC1C(O)C(=O)C1C#C,-421.828765
CC1C(O)C(=O)C1C#N,-437.934498
CC1C(O)C(C#C)C1=O,-421.830605
CC1N(C)C(C#C)C1=O,-401.940498
CC1N(C)C(C#N)C1=O,-418.045492
OC1C(O)C(=O)C1C#C,-457.751364
CC1C(C)C(=N)N1C=O,-419.274291
CC1C(C)C(=O)C1C=O,-423.083435
CC1C(C)C(=O)N1C=N,-419.272915
CC1C(C)C(=O)N1C=O,-439.171403
CC1C(C=O)C(=O)N1C,-439.155196
CC1C(N)C(=O)N1C=O,-455.214616
CC1C(O)C(=N)N1C=N,-435.299049
CC1C(O)C(=N)N1C=O,-455.197173
CC1C(O)C(=O)N1C=N,-455.194499
CC1C(O)C(=O)N1C=O,-475.092312
CC1=CC(=O)C(O)C1O,-459.031842
CC1C(C)C(C)=CC1=O,-387.180612
CC1C(C)C(=O)C=C1N,-403.239492
CC1C(O)C(=O)C=C1C,-423.106689
CC1C(O)C(=O)C=C1N,-439.167288
CC1C(O)C(C)=CC1=O,-423.104149
CC1C(O)C(N)=CC1=O,-439.166177
CC1N(C)C(=O)C=C1C,-403.247413
CC1N(C)C(=O)C=C1N,-419.30054
NC1=CC(=O)C(O)C1O,-475.093816
CC1C(C)C(=O)CC1=O,-423.119518
CC1C(C)C(=O)NC1=N,-419.311823
CC1C(C)C(=O)NC1=O,-439.214784
CC1C(C)C(=O)OC1=N,-439.187098
CC1C(N)C(=N)OC1=O,-455.230385
CC1C(N)C(=O)NC1=O,-455.257402
CC1C(N)C(=O)OC1=N,-455.229575
CC1C(O)C(=N)NC1=O,-455.237348
CC1C(O)C(=N)OC1=O,-475.111141
CC1C(O)C(=O)CC1=O,-459.044674
CC1C(O)C(=O)NC1=N,-455.235458
CC1C(O)C(=O)NC1=O,-475.137768
CC1C(O)C(=O)OC1=N,-475.109402
CC1N(C)C(=N)NC1=O,-435.366359
CC1N(C)C(=O)CC1=O,-439.190708
CC1N(C)C(=O)NC1=N,-435.37309
CC1N(C)C(=O)NC1=O,-455.275794
CC1N(C)C(=O)OC1=N,-455.249247
NC1C(N)C(=O)NC1=O,-471.301118
NC1C(N)C(=O)OC1=N,-471.273296
NC1C(O)C(=N)NC1=N,-451.375459
NC1C(O)C(=N)OC1=O,-491.152197
NC1C(O)C(=O)NC1=N,-471.276782
NC1C(O)C(=O)NC1=O,-491.178379
NC1C(O)C(=O)OC1=N,-491.150083
OC1C(O)C(=N)NC1=N,-471.251633
OC1C(O)C(=O)CC1=O,-494.962198
OC1C(O)C(=O)NC1=N,-491.156328
OC1C(O)C(=O)NC1=O,-511.052993
OC1C(O)C(=O)OC1=N,-511.026515
CC1C(C#N)C(C)N1C,-383.311322
CC1C(C)C(C#C)C1C,-351.156827
CC1C(C)C(C#C)C1O,-387.08675
CC1C(C)C(C#N)C1C,-367.267188
CC1C(C)C(C#N)C1O,-403.194008
CC1C(C)N(C)C1C#N,-383.306316
CC1C(N)C(C#N)N1C,-399.34986
CC1C(O)C(C#C)C1O,-423.013329
CC1C(O)C(C#C)N1C,-403.124915
CC1C(O)C(C#N)C1O,-439.120538
CC1C(O)C(C#N)N1C,-419.230871
CC1C(O)C(C)C1C#C,-387.084158
CC1C(O)C(C)C1C#N,-403.19293
CC1C(O)C(N)C1C#N,-419.242173
CC1C(O)C(O)C1C#C,-423.012741
CC1C(O)C(O)C1C#N,-439.121581
NC1C(O)C(N)C1C#N,-435.288035
NC1C(O)C(O)C1C#N,-455.16644
OC1C(O)C(C#C)C1O,-458.93699
OC1C(O)C(C#N)C1O,-475.047926
CC1(C)C(O)C(O)C1=O,-460.202217
CC1(O)C(O)C(O)C1=O,-496.125462
CC1C(C)C(C)(C)C1=O,-388.351858
CC1C(C)C(C)(O)C1=O,-424.280127
CC1C(O)C(=O)C1(C)C,-424.274874
CC1C(O)C(=O)C1(C)O,-460.199454
CC1C(O)C(C)(C)C1=O,-424.277375
CC1C(O)C(C)(O)C1=O,-460.207547
CC1N(C)C(=O)C1(C)C,-404.425496
CC1N(C)C(=O)C1(C)O,-440.350555
CC1N(C)C(C)(C)C1=O,-404.386958
CC1(C)C(O)C(O)C1O,-461.385126
CC1(O)C(O)C(O)C1O,-497.313624
CC1C(C)C(C)(C)C1C,-353.599543
CC1C(C)C(C)(C)C1O,-389.527242
CC1C(C)C(C)(O)C1C,-389.532786
CC1C(C)C(C)(O)C1O,-425.461677
CC1C(O)C(C)(C)C1O,-425.453401
CC1C(O)C(C)(O)C1O,-461.392232
CC1C(O)C(C)C1(C)C,-389.52556
CC1C(O)C(C)C1(C)O,-425.458808
CC1C(O)C(O)C1(C)C,-425.457593
CC1C(O)C(O)C1(C)O,-461.386744
CC1C(C)C(C=O)C1C,-388.332138
CC1C(C)C(C=O)C1O,-424.25928
CC1C(C)N(C)C1C=O,-404.37747
CC1C(C)N(C=O)C1C,-404.41116
CC1C(O)C(C)C1C=O,-424.260878
CC1C(O)C(C)N1C=O,-440.336571
CC1C(O)C(C=O)C1O,-460.18901
CC1C(O)C(C=O)N1C,-440.303417
CC1C(O)C(O)C1C=O,-460.187169
OC1C(O)C(C=O)C1O,-496.11273
CC1C(C)C1(C#C)C#C,-348.715095
CC1C(C)C1(C#C)C#N,-364.822461
CC1C(C)C1(C#N)C#N,-380.926518
CC1C(N)C1(C#C)C#N,-380.867201
CC1C(N)C1(C#N)C#N,-396.967646
CC1C(O)C1(C#C)C#C,-384.639407
CC1C(O)C1(C#C)C#N,-400.744873
CC1C(O)C1(C#N)C#N,-416.848517
CC1N(C)C1(C#C)C#C,-364.744201
CC1N(C)C1(C#C)C#N,-380.850116
CC1N(C)C1(C#N)C#N,-396.952388
NC1C(N)C1(C#C)C#N,-396.911129
NC1C(N)C1(C#N)C#N,-413.016894
NC1C(O)C1(C#C)C#N,-416.789429
NC1C(O)C1(C#N)C#N,-432.894218
OC1C(O)C1(C#C)C#C,-420.560897
OC1C(O)C1(C#C)C#N,-436.6621
OC1C(O)C1(C#N)C#N,-452.769111
CC(=O)C1(C)C(O)C1O,-460.187975
CC(=O)C1(O)C(O)C1O,-496.125589
CC1(C(N)C1[NH3+])C([O-])=O,-456.331593
CC1(C([NH3+])C1O)C([O-])=O,-476.203994
CC1(C(O)C1O)C(N)=O,-476.268833
CC1C(C)C1(C)C(C)=O,-388.350968
CC1C(C)C1(C)C(N)=O,-404.421981
CC1C(C)C1([NH3+])C([O-])=O,-440.353036
CC1C(C)C1(O)C(C)=O,-424.279432
CC1C(C)C1(O)C(N)=O,-440.352132
CC1C([NH3+])C1(C)C([O-])=O,-440.270928
CC1C([NH3+])C1(N)C([O-])=O,-456.400446
CC1C([NH3+])C1(O)C([O-])=O,-476.279807
CC1C(O)C1(C)C(C)=O,-424.275114
CC1C(O)C1(C)C(N)=O,-440.346821
CC1C(O)C1([NH3+])C([O-])=O,-476.277628
CC1C(O)C1(O)C(C)=O,-460.204034
CC1C(O)C1(O)C(N)=O,-476.27729
CC1N(C)C1(C)C(C)=O,-404.383444
CC1N(C)C1(C)C(N)=O,-420.457874
NC(=O)C1(N)C(O)C1O,-492.322563
NC(=O)C1(O)C(O)C1O,-512.199381
[NH3+]C1(C(O)C1O)C([O-])=O,-512.199611
NC1C(N)C1(N)C(N)=O,-452.555275
NC1C([NH3+])C1(N)C([O-])=O,-472.395943
NC1C([NH3+])C1(O)C([O-])=O,-492.281401
NC1(C([NH3+])C1O)C([O-])=O,-492.322554
[NH3+]C1C(O)C1(O)C([O-])=O,-512.15557
OC1C(O)C1(C)C1CC1,-424.218001
CC1(C2CN2)C(O)C1O,-440.259451
CC1(C2CO2)C(O)C1O,-460.145092
CC1(C(O)C1O)N1CC1,-440.252666
CC1C(C)C1(C)C1CC1,-352.3728
CC1C(C)C1(C)C1CO1,-388.299139
CC1C(C)C1(C)N1CC1,-368.407435
CC1C(C)C1(O)C1CC1,-388.302788
CC1C(C)C1(O)C1CN1,-404.343121
CC1C(C)C1(O)C1CO1,-424.225421
CC1C(O)C1(C)C1CC1,-388.297933
CC1C(O)C1(C)C1CN1,-404.337829
CC1C(O)C1(C)C1CO1,-424.220862
CC1C(O)C1(C)N1CC1,-404.33093
CC1C(O)C1(O)C1CC1,-424.227491
CC1C(O)C1(O)C1CN1,-440.268491
CC1C(O)C1(O)C1CO1,-460.146056
CC1N(C)C1(C)C1CC1,-368.410682
CC1N(C)C1(C)C1CO1,-404.332215
OC1C(O)C1(O)C1CC1,-460.15212
OC1C(O)C1(O)C1CN1,-476.185931
OC1C(O)C1(O)C1CO1,-496.073413
CC1(CC#C)C(O)C1O,-423.00079
CC1(CC#N)C(O)C1O,-439.108857
CC1C(C)C1(C)CC#C,-351.155801
CC1C(C)C1(C)CC#N,-367.264922
CC1C(C)C1(O)CC#C,-387.084903
CC1C(C)C1(O)CC#N,-403.193024
CC1C(O)C1(C)CC#C,-387.079162
CC1C(O)C1(C)CC#N,-403.187906
CC1C(O)C1(N)CC#N,-419.232399
CC1C(O)C1(O)CC#C,-423.007424
CC1C(O)C1(O)CC#N,-439.114716
CC1N(C)C1(C)CC#C,-367.190173
CC1N(C)C1(C)CC#N,-383.299538
NC1(CC#N)C(O)C1O,-455.159718
OC1C(O)C1(O)CC#C,-458.931813
OC1C(O)C1(O)CC#N,-475.038879
CC1(CC=O)C(O)C1O,-460.179109
CC1(NC=O)C(O)C1O,-476.255586
CC1(OC=N)C(O)C1O,-476.220189
CC1(OC=O)C(O)C1O,-496.122705
CC1C(C)C1(C)CC=O,-388.334126
CC1C(C)C1(C)NC=O,-404.40761
CC1C(C)C1(C)OC=O,-424.280013
CC1C(C)C1(O)CC=O,-424.26104
CC1C(O)C1(C)CC=O,-424.257681
CC1C(O)C1(C)NC=O,-440.327658
CC1C(O)C1(C)OC=N,-440.30051
CC1C(O)C1(C)OC=O,-460.203199
CC1C(O)C1(O)CC=O,-460.186133
CC1N(C)C1(C)CC=O,-404.369559
OC1C(O)C1(O)CC=O,-496.109963
CC1C(C)C1(C=O)C#C,-385.897167
CC1C(C)C1(C=O)C#N,-402.003683
CC1C(O)C1(C=O)C#C,-421.82486
CC1C(O)C1(C=O)C#N,-437.930334
CC1N(C)C1(C=O)C#C,-401.925007
CC1N(C)C1(C=O)C#N,-418.03029
OC1C(O)C1(C=O)C#C,-457.748097
OC1C(O)C1(C=O)C#N,-473.852638
CC1C(C)C1(C=O)C=O,-423.079179
CC1C(O)C1(C=O)C=O,-459.002645
CC1N(C)C1(C=O)C=O,-439.107864
OC1C(O)C1(C=O)C=O,-494.931827
CC1C(C)C11C2CC1C2,-351.124245
CC1C(C)C11C2CC1O2,-387.034259
CC1C(O)C11C2CC1C2,-387.046245
CC1C(O)C11C2CC1O2,-422.956578
CC1C(O)C11C2CN1C2,-403.071958
CC1N(C)C11C2CC1O2,-403.069501
OC1C(O)C11C2CC1C2,-422.966899
OC1C(O)C11C2CC1O2,-458.874926
OC1C(O)C11C2CN1C2,-438.991951
CC1C(C)C11CC(=N)O1,-403.175204
CC1C(C)C11CC(=O)C1,-387.127405
CC1C(C)C11CC(=O)N1,-403.196414
CC1C(C)C11CC(=O)O1,-423.079737
CC1C(O)C11CC(=N)O1,-439.096374
CC1C(O)C11CC(=O)C1,-423.050513
CC1C(O)C11CC(=O)N1,-439.118292
CC1C(O)C11CC(=O)O1,-459.00097
CC1N(C)C11CC(=O)C1,-403.161541
OC1C(O)C11CC(=N)O1,-475.014715
OC1C(O)C11CC(=O)C1,-458.971487
OC1C(O)C11CC(=O)N1,-475.037071
OC1C(O)C11CC(=O)O1,-494.91926
CC1C(C)C11CC(C)C1,-352.381226
CC1C(C)C11CC(C)O1,-388.308019
CC1C(C)C11CC(O)C1,-388.305315
CC1C(O)C11CC(C)C1,-388.304262
CC1C(O)C11CC(C)O1,-424.230282
CC1C(O)C11CC(O)C1,-424.228686
CC1CC2(C1)C(O)C2O,-424.225334
CC1CC2(O1)C(O)C2O,-460.149357
CC1N(C)C11CC(O)C1,-404.339596
CN1CC2(C1)C(O)C2O,-440.256129
OC1C(O)C11CC(O)C1,-460.149612
CC1C(C)C11CC2CC12,-351.150796
CC1C(C)C11CC2NC12,-367.187801
CC1C(C)C11CC2OC12,-387.071807
CC1C(C)C11CN2CC12,-367.187718
CC1C(C)C11OC2CC12,-387.067871
CC1C(O)C11CC2CC12,-387.073716
CC1C(O)C11CC2CN12,-403.113467
CC1C(O)C11CC2NC12,-403.110926
CC1C(O)C11CC2OC12,-422.994762
CC1C(O)C11CN2CC12,-403.110648
CC1C(O)C11OC2CC12,-422.990204
CC1N(C)C11CC2NC12,-383.222588
CC1N(C)C11CC2OC12,-403.105839
OC1C(O)C11CC2CC12,-422.99455
OC1C(O)C11CC2CN12,-439.03341
OC1C(O)C11CC2NC12,-439.031381
OC1C(O)C11CC2OC12,-458.917133
OC1C(O)C11CN2CC12,-439.030458
OC1C(O)C11OC2CC12,-458.908357
CC1C(C)C11CC=CC1,-351.196413
CC1C(C)C11CN=CO1,-403.188348
CC1C(O)C11CC=CC1,-387.120715
CC1C(O)C11CN=CO1,-439.110554
OC1C(O)C11CC=CC1,-423.042546
OC1C(O)C11CN=CO1,-475.029978
CC1C(C)C11CCC1=O,-387.134033
CC1C(C)C11CNC1=O,-403.200287
CC1C(C)C11COC1=N,-403.175241
CC1C(C)C11COC1=O,-423.080321
CC1C(C)C11NCC1=O,-403.169649
CC1C(C)C11OCC1=O,-423.049273
CC1C(O)C11CCC1=O,-423.056001
CC1C(O)C11CNC1=O,-439.121003
CC1C(O)C11COC1=N,-439.097419
CC1C(O)C11COC1=O,-459.001869
CC1C(O)C11NCC1=O,-439.09187
CC1C(O)C11OCC1=O,-458.970222
CC1N(C)C11CCC1=O,-403.162661
CC1N(C)C11CNC1=O,-419.228312
CC1N(C)C11COC1=N,-419.204667
CC1N(C)C11COC1=O,-439.109069
OC1C(O)C11CCC1=O,-458.976719
OC1C(O)C11CNC1=O,-475.041063
OC1C(O)C11COC1=N,-475.01685
OC1C(O)C11COC1=O,-494.921144
OC1C(O)C11NCC1=O,-475.008906
OC1C(O)C11OCC1=O,-494.888539
CC1C(C)C11CCC1C,-352.380378
CC1C(C)C11CCC1O,-388.307196
CC1C(C)C11COC1C,-388.302984
CC1C(C)C11OCC1C,-388.303612
CC1C(C)C11OCC1O,-424.225885
CC1C(O)C11CCC1C,-388.303765
CC1C(O)C11CCC1O,-424.229559
CC1C(O)C11COC1C,-424.225432
CC1C(O)C11OCC1C,-424.225926
CC1C(O)C11OCC1O,-460.147945
CC1CCC11C(O)C1O,-424.222988
CC1COC11C(O)C1O,-460.142548
CC1N(C)C11CCC1O,-404.341494
CC1N(C)C11COC1C,-404.338097
CC1OCC11C(O)C1O,-460.144526
OC1C(O)C11CCC1O,-460.150691
OC1C(O)C11NCC1O,-476.194054
OC1C(O)C11OCC1O,-496.067955
CC1C(C)C11CCC=C1,-351.198762
CC1C(C)C11COC=N1,-403.189395
CC1C(C)C11OCC=C1,-387.119185
CC1C(O)C11CCC=C1,-387.122058
CC1C(O)C11COC=N1,-439.112797
CC1C(O)C11OCC=C1,-423.042125
OC1C(O)C11CCC=C1,-423.043679
OC1C(O)C11COC=N1,-475.033317
OC1C(O)C11OCC=C1,-458.961283
CC1C(C)C11CCCC1,-352.403825
CC1C(C)C11CCCO1,-388.326408
CC1C(C)C11CCOC1,-388.322146
CC1C(C)C11COCO1,-424.247431
CC1C(O)C11CCCC1,-388.328683
CC1C(O)C11CCCO1,-424.249842
CC1C(O)C11CCOC1,-424.246224
CC1C(O)C11COCO1,-460.170628
CC1N(C)C11CCOC1,-404.356475
OC1C(O)C11CCCC1,-424.25033
OC1C(O)C11CCCO1,-460.169949
OC1C(O)C11CCOC1,-460.167556
OC1C(O)C11COCO1,-496.089806
CC1C(C#CC#C)N1C,-364.764565
CC1C(C#CC#N)N1C,-380.86461
CC1C(C)C1C#CC#C,-348.734443
CC1C(C)C1C#CC#N,-364.835901
CC1C(O)C1C#CC#C,-384.65781
CC1C(O)C1C#CC#N,-400.758031
OC1C(O)C1C#CC#C,-420.579132
OC1C(O)C1C#CC#N,-436.675984
CC1C(C#CC=O)N1C,-401.93212
CC1C(C)C1C#CC=O,-385.902413
CC1C(O)C1C#CC=O,-421.82497
OC1C(O)C1C#CC=O,-457.742898
CC1C(C)C1C(=O)C#C,-385.899269
CC1C(C)C1C(=O)C#N,-402.000941
CC1C(C)N1C(=N)C#N,-398.155521
CC1C(C)N1C(=O)C#C,-401.950995
CC1C(C)N1C(=O)C#N,-418.053378
CC1C(N1C)C(=O)C#C,-401.931767
CC1C(N1C)C(=O)C#N,-418.03291
CC1C(O)C1C(=O)C#C,-421.826571
CC1C(O)C1C(=O)C#N,-437.926507
OC1C(O)C1C(=O)C#C,-457.749354
OC1C(O)C1C(=O)C#N,-473.848316
CC1C(C)C1C(=O)C=O,-423.076969
CC1C(C)N1C(=N)C=O,-419.229812
CC1C(C)N1C(=O)C=O,-439.129353
CC1C(N1C)C(=O)C=O,-439.105656
CC1C(O)C1C(=O)C=O,-459.003508
OC1C(O)C1C(=O)C=O,-494.926285
CC(C)(C)C1C(O)C1O,-425.437279
CC(C)(O)C1C(O)C1O,-461.380247
CC1C(C)C1C(C)(C)C,-353.586657
CC1C(C)C1C(C)(C)O,-389.523146
CC1C(N1C)C(C)(C)C,-369.636072
CC1C(N1C)C(C)(C)O,-405.570202
CC1C(O)C1C(C)(C)C,-389.513065
CC1C(O)C1C(C)(C)O,-425.450837
CC1(CC1)C1C(O)C1O,-424.217265
CC1(CN1)C1C(O)C1O,-440.271535
CC1(CO1)C1C(O)C1O,-460.152186
CC1C(C)C1C1(C)CC1,-352.368347
CC1C(C)C1C1(C)CO1,-388.295634
CC1C(C)C1C1(O)CC1,-388.296226
CC1C(C)N1C1(C)CC1,-368.402651
CC1C(N1C)C1(C)CC1,-368.412801
CC1C(N1C)C1(C)CN1,-384.459091
CC1C(N1C)C1(C)CO1,-404.3392
CC1C(N1C)C1(O)CC1,-404.341593
CC1C(O)C1C1(C)CC1,-388.292898
CC1C(O)C1C1(C)CO1,-424.220007
CC1C(O)C1C1(O)CC1,-424.222222
OC1C(O)C1C1(O)CC1,-460.144444
CC1C(C)C1C1CCC1,-352.3741
CC1C(C)C1C1CCO1,-388.297251
CC1C(C)C1C1COC1,-388.292339
CC1C(C)N1C1CCC1,-368.411663
CC1C(C)N1C1COC1,-404.32906
CC1C(C2CCC2)N1C,-368.406475
CC1C(C2CCO2)N1C,-404.328142
CC1C(C2COC2)N1C,-404.32446
CC1C(O)C1C1CCC1,-388.298058
CC1C(O)C1C1CCO1,-424.222538
CC1C(O)C1C1COC1,-424.217022
OC1C(O)C1C1CCC1,-424.219634
OC1C(O)C1C1CCO1,-460.141588
OC1C(O)C1C1COC1,-460.138471
CC(=O)CC1C(O)C1O,-460.191791
CC(=O)NC1C(O)C1O,-476.267119
CC(=O)OC1C(O)C1O,-496.135196
CC1C(C)C1CC(C)=O,-388.345208
CC1C(C)C1CC(N)=O,-404.414817
CC1C(C)C1NC(C)=O,-404.414683
CC1C(C)C1NC(N)=O,-420.474943
CC1C(C)C1OC(C)=O,-424.293677
CC1C(C)C1OC(N)=O,-440.356804
CC1C(C)N1CC(C)=O,-404.378227
CC1C(C)N1CC(N)=O,-420.45335
CC1C(CC(C)=O)N1C,-404.373244
CC1C(CC(N)=O)N1C,-420.446576
CC1C([NH3+])C1CC([O-])=O,-440.338962
CC1C(O)C1CC(C)=O,-424.267724
CC1C(O)C1CC(N)=O,-440.34177
CC1C(O)C1NC(C)=O,-440.339701
CC1C(O)C1NC(N)=O,-456.398268
CC1C(O)C1OC(C)=O,-460.215525
CC1C(O)C1OC(N)=O,-476.278537
NC(=O)CC1C(O)C1O,-476.262259
NC(=O)NC1C(O)C1O,-492.318591
NC(=O)OC1C(O)C1O,-512.198319
NC1C([NH3+])C1CC([O-])=O,-456.38946
[NH3+]C1C(O)C1CC([O-])=O,-476.268424
CC1C(C)C1CC1CC1,-352.371569
CC1C(C)C1CC1CO1,-388.293888
CC1C(C)C1CN1CC1,-368.403728
CC1C(C)C1OC1CC1,-388.288777
CC1C(C)N1CC1CN1,-384.448407
CC1C(C)N1CC1CO1,-404.328359
CC1C(CC2CC2)N1C,-368.403578
CC1C(CC2CO2)N1C,-404.326074
CC1C(CN2CC2)N1C,-384.436268
CC1C(O)C1CC1CC1,-388.295674
CC1C(O)C1CC1CO1,-424.219423
CC1C(O)C1CN1CC1,-404.329344
CC1C(O)C1OC1CC1,-424.211432
OC1C(O)C1CC1CC1,-424.217408
OC1C(O)C1CC1CN1,-440.258576
OC1C(O)C1CC1CO1,-460.140811
OC1C(O)C1CN1CC1,-440.250714
OC1C(O)C1OC1CC1,-460.134338
CC1C(C)C1CCC#C,-351.15257
CC1C(C)C1CCC#N,-367.261637
CC1C(C)C1NCC#N,-383.294785
CC1C(C)C1OCC#C,-387.065185
CC1C(C)C1OCC#N,-403.171812
CC1C(C)N1CCC#C,-367.188345
CC1C(C)N1CCC#N,-383.297342
CC1C(CCC#C)N1C,-367.184567
CC1C(CCC#N)N1C,-383.293003
CC1C(O)C1CCC#C,-387.077229
CC1C(O)C1CCC#N,-403.186748
CC1C(O)C1NCC#N,-419.218349
CC1C(O)C1OCC#C,-422.989329
CC1C(O)C1OCC#N,-439.093449
OC1C(O)C1CCC#C,-422.998811
OC1C(O)C1CCC#N,-439.108027
OC1C(O)C1NCC#N,-455.139168
OC1C(O)C1OCC#C,-458.911151
OC1C(O)C1OCC#N,-475.01625
CC1C(C)C1CCC=O,-388.330887
CC1C(C)C1CNC=O,-404.402782
CC1C(C)C1COC=O,-424.274345
CC1C(C)C1OCC=O,-424.247409
CC1C(C)N1CCC=O,-404.365963
CC1C(CCC=O)N1C,-404.362676
CC1C(CNC=O)N1C,-420.434517
CC1C(COC=O)N1C,-440.304645
CC1C(O)C1CCC=O,-424.255883
CC1C(O)C1CNC=O,-440.328715
CC1C(O)C1COC=N,-440.295395
CC1C(O)C1COC=O,-460.199281
CC1C(O)C1OCC=O,-460.16942
OC1C(O)C1CCC=O,-460.177198
OC1C(O)C1CNC=O,-476.250168
OC1C(O)C1COC=N,-476.216224
OC1C(O)C1COC=O,-496.120657
OC1C(O)C1NCC=O,-476.218198
OC1C(O)C1OCC=O,-496.091807
CC12CC1(C)C(O)C2O,-424.238502
CC12CC1(O)C(O)C2O,-460.163447
CC12NC1(C)C(O)C2O,-440.284026
CC12OC1(C)C(O)C2O,-460.166941
CC1C(C)C2(C)CC12C,-352.384188
CC1C(C)C2(C)OC12C,-388.317322
CC1C(C)C2(O)CC12C,-388.307388
CC1C(C)C2(O)CC12O,-424.228898
CC1C(O)C2(C)CC12C,-388.311641
CC1C(O)C2(C)CC12O,-424.234431
CC1C(O)C2(C)NC12C,-404.358241
CC1C(O)C2(C)OC12C,-424.245055
CC1C(O)C2(O)CC12C,-424.234695
CC1C(O)C2(O)CC12O,-460.154953
CC1N(C)C2(C)CC12O,-404.339862
OC1C(O)C2(O)CC12O,-496.082229
CC12CCC1C(O)C2O,-424.23408
CC12COC1C(O)C2O,-460.152598
CC12OCC1C(O)C2O,-460.156532
CC1C(C)C2(C)CCC12,-352.377098
CC1C(C)C2(C)COC12,-388.302637
CC1C(C)C2(C)OCC12,-388.306236
CC1C(C)C2(O)CCC12,-388.303963
CC1C(C)C2(O)COC12,-424.228733
CC1C(O)C2(C)CCC12,-388.304954
CC1C(O)C2(C)COC12,-424.229708
CC1C(O)C2(C)OCC12,-424.235917
CC1C(O)C2(O)CCC12,-424.230704
CC1C(O)C2(O)COC12,-460.154425
CC1C(O)C2CCC12C,-388.304459
CC1C(O)C2CCC12O,-424.230572
CC1C(O)C2COC12C,-424.233047
CC1C(O)C2OCC12C,-424.231138
CC1C(O)C2OCC12O,-460.15672
CC1C2OCC2(C)N1C,-404.336976
CC1N(C)C2COC12C,-404.345022
OC1C(O)C2(O)CCC12,-460.160032
OC1C(O)C2(O)CNC12,-476.205968
OC1C(O)C2(O)COC12,-496.085135
CC1C(C)C2(CC2)C1=O,-387.131855
CC1C(C)C2(CN2)C1=O,-403.167182
CC1C(C)C2(CO2)C1=O,-423.049032
